Date,RegionName,State,Metro,County,City,SizeRank,Zri,MoM,QoQ,YoY,ZriRecordCnt
1/31/2020,West Harpeth,TN,Nashville-Davidson--Murfreesboro--Franklin,Williamson County,Franklin,1845,2235,0.0064,0.0102,0.1295,6340
1/31/2020,Brick Church Bellshire,TN,Nashville-Davidson--Murfreesboro--Franklin,Davidson County,Nashville,1847,1488,0.0076,-0.0072,-0.0464,1905
1/31/2020,Glencliff,TN,Nashville-Davidson--Murfreesboro--Franklin,Davidson County,Nashville,1983,1287,0.0141,0.0104,0.009,1891
1/31/2020,Inglewood (Riverwood),TN,Nashville-Davidson--Murfreesboro--Franklin,Davidson County,Nashville,2018,1290,0.0067,0.0119,-0.0163,3210
1/31/2020,McMurray - Huntingdon,TN,Nashville-Davidson--Murfreesboro--Franklin,Davidson County,Nashville,2061,1566,0.003,-0.0058,0.0327,1525
1/31/2020,Berrys Chapel,TN,Nashville-Davidson--Murfreesboro--Franklin,Williamson County,Franklin,2071,2123,0.0104,0.0245,0.0897,3001
1/31/2020,Bellmont Hillsboro,TN,Nashville-Davidson--Murfreesboro--Franklin,Davidson County,Nashville,2350,1749,-0.0085,-0.0156,0.0176,2060
1/31/2020,Oakwood,TN,Knoxville,Knox County,Knoxville,2756,1004,0.0012,0.061,0.0474,2425
1/31/2020,Missionary Ridge,TN,Chattanooga,Hamilton County,Chattanooga,2780,893,-0.0102,-0.0124,-0.0114,1404
1/31/2020,Charlotte Park,TN,Nashville-Davidson--Murfreesboro--Franklin,Davidson County,Nashville,2843,1539,0.0158,0.0451,0.0515,2126
1/31/2020,East Lake,TN,Chattanooga,Hamilton County,Chattanooga,2863,856,-0.0014,0.0045,0.0321,1624
1/31/2020,Marrowbone,TN,Nashville-Davidson--Murfreesboro--Franklin,Davidson County,Nashville,3098,1546,0.0236,0.0308,0.012,1637
1/31/2020,Crieve Hall,TN,Nashville-Davidson--Murfreesboro--Franklin,Davidson County,Nashville,3253,1874,0.0122,0.0026,0.0318,1957
1/31/2020,Goose Creek,TN,Nashville-Davidson--Murfreesboro--Franklin,Williamson County,Franklin,3342,2372,-0.0034,0.0184,0.1256,2639
1/31/2020,Sylvan Park,TN,Nashville-Davidson--Murfreesboro--Franklin,Davidson County,Nashville,3469,1685,0.0083,0.0099,0.0481,2487
1/31/2020,Greenwood,TN,Clarksville,Montgomery County,Clarksville,3473,855,0.0064,0.0273,0.0577,1785
1/31/2020,Nashboro Village,TN,Nashville-Davidson--Murfreesboro--Franklin,Davidson County,Nashville,3484,1336,0.0044,0.0032,0.0131,1115
1/31/2020,Bordeaux,TN,Nashville-Davidson--Murfreesboro--Franklin,Davidson County,Nashville,3491,1438,0.0043,-0.0398,-0.1134,1392
1/31/2020,South Inglewood,TN,Nashville-Davidson--Murfreesboro--Franklin,Davidson County,Nashville,3570,1470,0.0044,0.009,0.0574,2564
1/31/2020,Whites Bend,TN,Nashville-Davidson--Murfreesboro--Franklin,Davidson County,Nashville,3591,1632,0.004,-0.0364,-0.0153,1256
1/31/2020,Eads-Fisherville,TN,Memphis,Shelby County,Memphis,3595,1359,-0.0192,-0.0249,-0.0152,1541
1/31/2020,Washington Hills,TN,Chattanooga,Hamilton County,Chattanooga,3834,1117,0.0083,0.0146,0.0534,1372
1/31/2020,Avondale,TN,Chattanooga,Hamilton County,Chattanooga,3905,840,0.0071,0.0304,0.0324,1121
1/31/2020,Hillwood Estates,TN,Nashville-Davidson--Murfreesboro--Franklin,Davidson County,Nashville,3942,2399,0.0028,-0.0669,0.1176,1360
1/31/2020,Woodbine,TN,Nashville-Davidson--Murfreesboro--Franklin,Davidson County,Nashville,3977,1316,-0.0067,0.0175,0.0478,1275
1/31/2020,Lockeland Springs,TN,Nashville-Davidson--Murfreesboro--Franklin,Davidson County,Nashville,4046,1529,-0.0187,-0.0224,-0.0123,1873
1/31/2020,Historic Old Hickory Village,TN,Nashville-Davidson--Murfreesboro--Franklin,Davidson County,Nashville,4144,1497,0.003,0.0001,0.0537,1431
1/31/2020,Eastwood,TN,Nashville-Davidson--Murfreesboro--Franklin,Davidson County,Nashville,4179,1484,-0.0271,-0.0578,-0.0976,1223
1/31/2020,Park City,TN,Knoxville,Knox County,Knoxville,4257,957,0.0014,0.0384,0.035,1374
1/31/2020,Green Hills Neighborhood Association,TN,Nashville-Davidson--Murfreesboro--Franklin,Davidson County,Nashville,4266,3003,-0.0111,-0.0177,-0.0111,1068
1/31/2020,White Bridge,TN,Nashville-Davidson--Murfreesboro--Franklin,Davidson County,Nashville,4348,1711,-0.0051,-0.0087,0.043,1043
1/31/2020,Cleveland Park,TN,Nashville-Davidson--Murfreesboro--Franklin,Davidson County,Nashville,4518,1576,0.0059,0.0131,0.0609,1131
1/31/2020,Southall,TN,Nashville-Davidson--Murfreesboro--Franklin,Williamson County,Franklin,4533,1647,0.003,-0.0131,-0.031,1209
1/31/2020,Easthill,TN,Memphis,Shelby County,Bartlett,4563,1317,-0.006,0.0023,0.0625,1006
1/31/2020,Southeast,TN,Nashville-Davidson--Murfreesboro--Franklin,Davidson County,Nashville,4590,1574,-0.0054,-0.0144,-0.0051,1159
1/31/2020,Shelby Hills,TN,Nashville-Davidson--Murfreesboro--Franklin,Davidson County,Nashville,4715,1565,-0.0074,-0.0113,-0.0048,1083
1/31/2020,Buena Vista Heights,TN,Nashville-Davidson--Murfreesboro--Franklin,Davidson County,Nashville,4731,1720,0.0299,-0.0008,-0.0326,1040
1/31/2020,West End Park,TN,Nashville-Davidson--Murfreesboro--Franklin,Davidson County,Nashville,4812,1708,-0.0212,-0.0266,-0.0119,1306
1/31/2020,Northeast Dallas,TX,Dallas-Fort Worth-Arlington,Dallas County,Dallas,0,1402,0.0002,0.0068,0.0275,70388
1/31/2020,Far North,TX,Dallas-Fort Worth-Arlington,Dallas County,Dallas,13,1452,-0.0008,0.0049,-0.002,40397
1/31/2020,Southeast Dallas,TX,Dallas-Fort Worth-Arlington,Dallas County,Dallas,19,1199,-0.0048,0.0251,0.0418,33695
1/31/2020,East Side,TX,El Paso,El Paso County,El Paso,25,1030,0.0283,0.0323,0.0359,40656
1/31/2020,South Side,TX,Corpus Christi,Nueces County,Corpus Christi,32,1270,-0.004,-0.0266,-0.0028,36564
1/31/2020,Alief,TX,Houston-The Woodlands-Sugar Land,Harris County,Houston,33,1238,-0.0028,0.0162,-0.008,23504
1/31/2020,Southwest Dallas,TX,Dallas-Fort Worth-Arlington,Dallas County,Dallas,38,1250,-0.0207,-0.0032,-0.0075,23694
1/31/2020,Central City,TX,Corpus Christi,Nueces County,Corpus Christi,41,1110,-0.0059,-0.0019,-0.0464,27838
1/31/2020,East,TX,Dallas-Fort Worth-Arlington,Tarrant County,Arlington,44,1279,0.0091,0.0045,0.0144,21292
1/31/2020,Southeast,TX,Dallas-Fort Worth-Arlington,Tarrant County,Arlington,51,1580,0.0016,0.0165,0.0674,28324
1/31/2020,Northwest,TX,El Paso,El Paso County,El Paso,55,1154,0.016,0.0178,0.0518,26847
1/31/2020,Preston Hollow,TX,Dallas-Fort Worth-Arlington,Dallas County,Dallas,57,1601,0.0081,0.0019,0.0712,21338
1/31/2020,Sharpstown,TX,Houston-The Woodlands-Sugar Land,Harris County,Houston,67,1236,-0.006,0.0372,-0.0103,13949
1/31/2020,West,TX,Dallas-Fort Worth-Arlington,Tarrant County,Arlington,68,1478,0.0038,0.0117,0.0348,28254
1/31/2020,Eldridge - West Oaks,TX,Houston-The Woodlands-Sugar Land,Harris County,Houston,75,1401,0.0048,0.007,-0.0058,18079
1/31/2020,Clear Lake,TX,Houston-The Woodlands-Sugar Land,Harris County,Houston,93,1234,0.0012,0.0147,0.0287,21970
1/31/2020,Central Southwest,TX,Houston-The Woodlands-Sugar Land,Harris County,Houston,94,1300,0.0056,0.0042,-0.0629,20644
1/31/2020,Northeast,TX,El Paso,El Paso County,El Paso,95,865,0.0012,0.0117,-0.0011,26592
1/31/2020,South Belt - Ellington,TX,Houston-The Woodlands-Sugar Land,Harris County,Houston,101,1225,0.0272,0.0421,-0.0268,15588
1/31/2020,Greater Fondren Southwest,TX,Houston-The Woodlands-Sugar Land,Harris County,Houston,104,1277,-0.0002,0.0089,-0.0162,12789
1/31/2020,Kingwood,TX,Houston-The Woodlands-Sugar Land,Harris County,Houston,115,1316,0.0076,0.0034,-0.0122,22582
1/31/2020,Oak Cliff,TX,Dallas-Fort Worth-Arlington,Dallas County,Dallas,117,1319,-0.0161,-0.0029,0.0207,10994
1/31/2020,Northside-Northline,TX,Houston-The Woodlands-Sugar Land,Harris County,Houston,121,1234,-0.0088,-0.0118,-0.0364,11637
1/31/2020,Lake Highlands,TX,Dallas-Fort Worth-Arlington,Dallas County,Dallas,142,1334,0.0005,0.0046,0.0229,12489
1/31/2020,Greater Uptown,TX,Houston-The Woodlands-Sugar Land,Harris County,Houston,165,1859,0.0018,0.0249,-0.0007,27678
1/31/2020,Golfcrest - Bellfort - Reveille,TX,Houston-The Woodlands-Sugar Land,Harris County,Houston,166,1212,-0.0058,-0.0319,-0.0444,10451
1/31/2020,Oak Lawn,TX,Dallas-Fort Worth-Arlington,Dallas County,Dallas,172,1734,0.0066,0.0052,0.043,35669
1/31/2020,Southwest,TX,Dallas-Fort Worth-Arlington,Tarrant County,Arlington,178,1411,0.0027,0.0151,-0.0067,19431
1/31/2020,Woodlake - Briarmeadow,TX,Houston-The Woodlands-Sugar Land,Harris County,Houston,181,1376,-0.0031,0.0149,0.0146,11711
1/31/2020,Memorial,TX,Houston-The Woodlands-Sugar Land,Harris County,Houston,185,1722,-0.0057,0.0119,0.0247,19049
1/31/2020,Briarforest Area,TX,Houston-The Woodlands-Sugar Land,Harris County,Houston,207,1349,-0.0074,0.0157,0.0022,14180
1/31/2020,Oak Forest - Garden Oaks,TX,Houston-The Woodlands-Sugar Land,Harris County,Houston,214,1422,0.01,0.0005,0.0185,14737
1/31/2020,Gulfton,TX,Houston-The Woodlands-Sugar Land,Harris County,Houston,220,1439,-0.0136,0.0045,-0.0175,1826
1/31/2020,Greater Greenspoint,TX,Houston-The Woodlands-Sugar Land,Harris County,Houston,226,1176,0.0058,0.0021,0.0169,3547
1/31/2020,North,TX,Dallas-Fort Worth-Arlington,Tarrant County,Arlington,227,1574,-0.0058,0.0003,0.0198,13675
1/31/2020,Bay Area,TX,Corpus Christi,Nueces County,Corpus Christi,229,1399,0.004,-0.0135,-0.006,13473
1/31/2020,Greater Heights,TX,Houston-The Woodlands-Sugar Land,Harris County,Houston,231,1536,-0.0054,0.0006,0.0199,25170
1/31/2020,North Dallas,TX,Dallas-Fort Worth-Arlington,Dallas County,Dallas,236,2146,0.0139,0.0169,0.0556,18345
1/31/2020,Addicks Park Ten,TX,Houston-The Woodlands-Sugar Land,Harris County,Houston,239,1405,0.0074,0.035,0.0404,3403
1/31/2020,Lower Valley,TX,El Paso,El Paso County,El Paso,244,875,0.0022,0.0047,-0.0089,9587
1/31/2020,Greater Inwood,TX,Houston-The Woodlands-Sugar Land,Harris County,Houston,262,1282,0.0003,0.0137,0.0219,8978
1/31/2020,M Streets,TX,Dallas-Fort Worth-Arlington,Dallas County,Dallas,298,1607,0.0047,0.0014,0.0375,19374
1/31/2020,Fort Bend - Houston,TX,Houston-The Woodlands-Sugar Land,Harris County,Houston,306,1494,-0.0038,0.0085,0.028,11854
1/31/2020,Spring Branch West,TX,Houston-The Woodlands-Sugar Land,Harris County,Houston,328,1405,-0.0078,-0.0036,0.0234,8921
1/31/2020,Winnetka Heights,TX,Dallas-Fort Worth-Arlington,Dallas County,Dallas,330,1439,-0.0204,-0.0083,-0.018,9365
1/31/2020,Neartown - Montrose,TX,Houston-The Woodlands-Sugar Land,Harris County,Houston,341,1633,-0.0135,-0.0196,-0.012,17386
1/31/2020,Westchase,TX,Houston-The Woodlands-Sugar Land,Harris County,Houston,350,1203,0.021,0.0311,0.0386,6443
1/31/2020,Washington Avenue Coalition - Memorial Park,TX,Houston-The Woodlands-Sugar Land,Harris County,Houston,354,1720,-0.0044,0.0039,-0.0004,19458
1/31/2020,South Dallas,TX,Dallas-Fort Worth-Arlington,Dallas County,Dallas,373,1187,-0.0072,0.0188,-0.0158,9719
1/31/2020,Spring Branch Central,TX,Houston-The Woodlands-Sugar Land,Harris County,Houston,379,1410,-0.0058,-0.0087,0.0052,5915
1/31/2020,Highland Hills,TX,San Antonio-New Braunfels,Bexar County,San Antonio,388,1068,0.0092,0.0108,0.0056,7230
1/31/2020,North Austin,TX,Austin-Round Rock,Travis County,Austin,395,1530,-0.0054,0.0217,0.0638,5250
1/31/2020,Eagle Ford,TX,Dallas-Fort Worth-Arlington,Dallas County,Dallas,398,1430,-0.0037,0.0005,0.0142,7388
1/31/2020,Spring Branch East,TX,Houston-The Woodlands-Sugar Land,Harris County,Houston,406,1397,-0.0069,0.0051,0.0084,7254
1/31/2020,Prospect Hill,TX,San Antonio-New Braunfels,Bexar County,San Antonio,407,1016,0.008,0.016,-0.1039,7795
1/31/2020,Northside Village,TX,Houston-The Woodlands-Sugar Land,Harris County,Houston,420,1472,0.0056,0.0137,0.0414,8500
1/31/2020,South Boulevard-Park Row Historic,TX,Dallas-Fort Worth-Arlington,Dallas County,Dallas,422,1299,-0.0087,0.0009,0.0275,8287
1/31/2020,Northwest,TX,Dallas-Fort Worth-Arlington,Dallas County,Irving,433,1219,-0.0095,0.0137,-0.0202,6053
1/31/2020,Greater Hobby Area,TX,Houston-The Woodlands-Sugar Land,Harris County,Houston,452,1233,0.0039,0.0039,-0.0164,4816
1/31/2020,Acres Home,TX,Houston-The Woodlands-Sugar Land,Harris County,Houston,461,1262,-0.0057,-0.0064,-0.0276,8522
1/31/2020,Meadowbrook - Allendale,TX,Houston-The Woodlands-Sugar Land,Harris County,Houston,474,1167,0.0061,0.0322,0.0095,5776
1/31/2020,Cottonwood,TX,Dallas-Fort Worth-Arlington,Dallas County,Irving,482,1598,0.0077,0.0326,0.0535,4325
1/31/2020,Save the Valley 21,TX,El Paso,El Paso County,El Paso,486,895,0.0108,0.0236,-0.0019,5322
1/31/2020,Central,TX,Dallas-Fort Worth-Arlington,Tarrant County,Arlington,487,1222,0.0007,0.0064,-0.0054,4427
1/31/2020,Braeswood Place,TX,Houston-The Woodlands-Sugar Land,Harris County,Houston,513,1529,-0.0125,-0.0059,-0.0009,7885
1/31/2020,People Active in Community Effort,TX,San Antonio-New Braunfels,Bexar County,San Antonio,518,1035,-0.0079,-0.017,-0.0449,6483
1/31/2020,Meyerland Area,TX,Houston-The Woodlands-Sugar Land,Harris County,Houston,520,1299,-0.0193,-0.0157,-0.0797,6629
1/31/2020,South Park,TX,Houston-The Woodlands-Sugar Land,Harris County,Houston,522,1249,0.0081,-0.0006,-0.0165,7786
1/31/2020,Greenway - Upper Kirby Area,TX,Houston-The Woodlands-Sugar Land,Harris County,Houston,524,1636,-0.0039,-0.014,-0.0069,17258
1/31/2020,Westwood,TX,Houston-The Woodlands-Sugar Land,Harris County,Houston,535,1009,0.0124,0.0165,0.0385,1838
1/31/2020,Spring Branch North,TX,Houston-The Woodlands-Sugar Land,Harris County,Houston,539,1415,-0.0127,0.013,-0.0076,5316
1/31/2020,Westbury,TX,Houston-The Woodlands-Sugar Land,Harris County,Houston,542,1242,-0.0021,-0.0138,-0.0282,5871
1/31/2020,Greater Fifth Ward,TX,Houston-The Woodlands-Sugar Land,Harris County,Houston,552,1221,-0.003,0.0015,-0.0501,6249
1/31/2020,Sunnyside,TX,Houston-The Woodlands-Sugar Land,Harris County,Houston,553,1185,-0.006,-0.0074,-0.0684,6886
1/31/2020,Far Greater Northside,TX,Dallas-Fort Worth-Arlington,Tarrant County,Fort Worth,560,1216,0.0162,-0.0042,0.0516,4241
1/31/2020,East Little York - Homestead,TX,Houston-The Woodlands-Sugar Land,Harris County,Houston,561,1263,0.0146,0.0283,-0.0064,7346
1/31/2020,Summerfields,TX,Dallas-Fort Worth-Arlington,Tarrant County,Fort Worth,569,1512,-0.0061,0.0088,0.0464,6620
1/31/2020,South Acres - Crestmont Park,TX,Houston-The Woodlands-Sugar Land,Harris County,Houston,571,1267,0.0146,0.0114,-0.0209,7655
1/31/2020,Freeport-Hackberry,TX,Dallas-Fort Worth-Arlington,Dallas County,Irving,579,1633,0.0099,-0.0068,0.0402,7161
1/31/2020,Cielo Vista,TX,El Paso,El Paso County,El Paso,581,909,-0.0019,-0.0132,-0.0246,4817
1/31/2020,Braeburn,TX,Houston-The Woodlands-Sugar Land,Harris County,Houston,590,1149,0.014,0.0184,0.0023,3372
1/31/2020,Ost - South Union,TX,Houston-The Woodlands-Sugar Land,Harris County,Houston,600,1242,-0.0048,-0.0128,-0.0412,6482
1/31/2020,Fairbanks - Northwest Crossing,TX,Houston-The Woodlands-Sugar Land,Harris County,Houston,602,1397,-0.0223,-0.0027,-0.0036,1933
1/31/2020,Macgregor,TX,Houston-The Woodlands-Sugar Land,Harris County,Houston,608,1494,0.0127,-0.0093,-0.0174,5925
1/31/2020,East Houston,TX,Houston-The Woodlands-Sugar Land,Harris County,Houston,609,1219,0.0021,0.0036,-0.054,6365
1/31/2020,Irving Heights,TX,Dallas-Fort Worth-Arlington,Dallas County,Irving,616,1465,-0.0062,-0.0008,0.0384,3560
1/31/2020,Alden Bridge,TX,Houston-The Woodlands-Sugar Land,Montgomery County,The Woodlands,633,1632,-0.0096,-0.0156,0.0171,7339
1/31/2020,Flour Bluff,TX,Corpus Christi,Nueces County,Corpus Christi,636,1229,-0.0088,-0.0258,-0.005,6351
1/31/2020,Vance Jackson,TX,San Antonio-New Braunfels,Bexar County,San Antonio,640,1325,-0.0047,-0.0005,-0.0032,5587
1/31/2020,Franklin Park,TX,Austin-Round Rock,Travis County,Austin,644,1498,-0.0046,0.0009,0.033,4018
1/31/2020,Astrodome Area,TX,Houston-The Woodlands-Sugar Land,Harris County,Houston,655,1392,-0.011,-0.0069,-0.0095,5680
1/31/2020,Sterling Ridge,TX,Houston-The Woodlands-Sugar Land,Montgomery County,The Woodlands,679,1596,-0.003,-0.0163,0.0184,7699
1/31/2020,Wedgwood,TX,Dallas-Fort Worth-Arlington,Tarrant County,Fort Worth,695,1174,-0.0214,-0.0195,-0.0492,6043
1/31/2020,Magnolia Park,TX,Houston-The Woodlands-Sugar Land,Harris County,Houston,698,1186,0.0158,-0.0138,-0.0318,4338
1/31/2020,University Place,TX,Houston-The Woodlands-Sugar Land,Harris County,Houston,699,1769,-0.0228,-0.0106,-0.0236,7330
1/31/2020,Denver Harbor - Port Houston,TX,Houston-The Woodlands-Sugar Land,Harris County,Houston,704,1195,0.0011,-0.0257,-0.0559,4487
1/31/2020,Lake Houston,TX,Houston-The Woodlands-Sugar Land,Harris County,Houston,708,1472,0.0027,-0.0054,-0.0026,8076
1/31/2020,Pleasant Valley,TX,Austin-Round Rock,Travis County,Austin,720,1463,-0.0085,-0.0101,0.0693,2375
1/31/2020,Trinity - Houston Gardens,TX,Houston-The Woodlands-Sugar Land,Harris County,Houston,724,1172,-0.0114,-0.0424,-0.0642,5941
1/31/2020,Windsor Park,TX,Austin-Round Rock,Travis County,Austin,742,1515,0.012,0.0413,0.0609,3988
1/31/2020,Pecan Park,TX,Houston-The Woodlands-Sugar Land,Harris County,Houston,744,1214,0.0139,-0.006,-0.0189,2961
1/31/2020,Iah - Airport Area,TX,Houston-The Woodlands-Sugar Land,Harris County,Houston,752,1208,-0.0009,0.0184,0.0038,1788
1/31/2020,Grogan's Mill,TX,Houston-The Woodlands-Sugar Land,Montgomery County,The Woodlands,758,1789,-0.0055,-0.003,0.0242,6647
1/31/2020,Alamo Farmsteads-Babcock Road,TX,San Antonio-New Braunfels,Bexar County,San Antonio,764,1298,-0.0149,-0.0167,-0.0288,4725
1/31/2020,West University,TX,Austin-Round Rock,Travis County,Austin,772,1771,0.007,0.0242,0.0797,4456
1/31/2020,West Oak Hill,TX,Austin-Round Rock,Travis County,Austin,788,1669,0.0068,0.0025,0.0628,7045
1/31/2020,Northwest,TX,Corpus Christi,Nueces County,Corpus Christi,793,1294,-0.0177,-0.0286,-0.0067,4449
1/31/2020,Bluffview,TX,Dallas-Fort Worth-Arlington,Dallas County,Dallas,804,1547,-0.0067,-0.0019,0.0215,7806
1/31/2020,MacArthur,TX,Dallas-Fort Worth-Arlington,Dallas County,Irving,807,1393,-0.0146,-0.0179,-0.0217,3388
1/31/2020,Greater Third Ward,TX,Houston-The Woodlands-Sugar Land,Harris County,Houston,817,1242,-0.0024,-0.031,-0.0742,4218
1/31/2020,Independence Heights,TX,Houston-The Woodlands-Sugar Land,Harris County,Houston,856,1355,-0.0053,-0.0077,0.0128,4324
1/31/2020,Bear Creek,TX,Dallas-Fort Worth-Arlington,Dallas County,Irving,871,1304,-0.0094,0.0124,-0.0035,2209
1/31/2020,Afton Oaks - River Oaks Area,TX,Houston-The Woodlands-Sugar Land,Harris County,Houston,873,2444,0.0075,0.0426,0.0239,8712
1/31/2020,Villages of Woodland Springs,TX,Dallas-Fort Worth-Arlington,Tarrant County,Fort Worth,903,2023,-0.0159,0.0645,0.1397,6157
1/31/2020,Diamond Hill - Jarvis,TX,Dallas-Fort Worth-Arlington,Tarrant County,Fort Worth,904,1233,0.0289,0.0439,0.0931,3716
1/31/2020,Five Points,TX,El Paso,El Paso County,El Paso,914,888,0.0002,0,0.012,4570
1/31/2020,East Oak Hill,TX,Austin-Round Rock,Travis County,Austin,925,1715,-0.002,-0.0194,0.0079,5792
1/31/2020,Album Park,TX,El Paso,El Paso County,El Paso,926,956,0.0185,0.0299,0.016,4033
1/31/2020,South Southwest,TX,San Antonio-New Braunfels,Bexar County,San Antonio,936,1039,0.0218,-0.0063,0.0415,3820
1/31/2020,South Park,TX,Beaumont-Port Arthur,Jefferson County,Beaumont,937,801,-0.001,0.0181,-0.0092,3338
1/31/2020,Heritage,TX,San Antonio-New Braunfels,Bexar County,San Antonio,947,1265,0.0035,0.0198,-0.0112,4711
1/31/2020,Lazy Brook - Timbergrove,TX,Houston-The Woodlands-Sugar Land,Harris County,Houston,949,1399,-0.0038,0.0162,0.036,4625
1/31/2020,Cochran's Crossing,TX,Houston-The Woodlands-Sugar Land,Montgomery County,The Woodlands,950,1999,-0.0017,0.0277,0.0249,5576
1/31/2020,Gulfgate Riverview - Pine Valley,TX,Houston-The Woodlands-Sugar Land,Harris County,Houston,988,1170,-0.0224,-0.0257,-0.0882,2039
1/31/2020,Riverside,TX,Austin-Round Rock,Travis County,Austin,992,1755,0.0117,0.0264,0.0337,3422
1/31/2020,Lawndale - Wayside,TX,Houston-The Woodlands-Sugar Land,Harris County,Houston,994,1163,-0.0123,-0.0418,-0.1056,2713
1/31/2020,Panther Creek,TX,Houston-The Woodlands-Sugar Land,Montgomery County,The Woodlands,1004,1603,-0.0049,0.006,0.0465,4477
1/31/2020,Second Ward,TX,Houston-The Woodlands-Sugar Land,Harris County,Houston,1041,1410,0.0057,0.0137,0.0079,3836
1/31/2020,Dellview Area,TX,San Antonio-New Braunfels,Bexar County,San Antonio,1052,959,-0.0056,-0.0388,-0.0415,4269
1/31/2020,Las Colinas,TX,Dallas-Fort Worth-Arlington,Dallas County,Irving,1054,1621,0.0043,0.0168,0.0195,6401
1/31/2020,Plymouth Park,TX,Dallas-Fort Worth-Arlington,Dallas County,Irving,1056,1367,0.0049,-0.0324,-0.0488,2757
1/31/2020,Calallen,TX,Corpus Christi,Nueces County,Corpus Christi,1058,1350,0.0073,0.0074,0.0089,4814
1/31/2020,Montopolis,TX,Austin-Round Rock,Travis County,Austin,1060,1640,0.0002,0.0111,0.0721,2958
1/31/2020,Park Glen,TX,Dallas-Fort Worth-Arlington,Tarrant County,Fort Worth,1079,1663,0.0011,0.027,0.0759,3967
1/31/2020,Garrison Park,TX,Austin-Round Rock,Travis County,Austin,1081,1550,-0.0008,0.0239,0.0639,4708
1/31/2020,Great Northwest,TX,San Antonio-New Braunfels,Bexar County,San Antonio,1082,1290,-0.008,-0.0095,-0.0001,4960
1/31/2020,Downtown,TX,Houston-The Woodlands-Sugar Land,Harris County,Houston,1103,1655,-0.0053,-0.0148,0.0163,5240
1/31/2020,Near East,TX,Dallas-Fort Worth-Arlington,Dallas County,Dallas,1142,1962,0,0.0132,0.0584,4256
1/31/2020,Central,TX,El Paso,El Paso County,El Paso,1163,873,0.0003,-0.002,-0.0088,3374
1/31/2020,Heritage,TX,Dallas-Fort Worth-Arlington,Tarrant County,Fort Worth,1201,1570,-0.0082,-0.0009,-0.0156,4119
1/31/2020,Stone Oak,TX,San Antonio-New Braunfels,Bexar County,San Antonio,1216,1570,-0.0046,0.0287,0.1262,2836
1/31/2020,Northwest Crossing,TX,San Antonio-New Braunfels,Bexar County,San Antonio,1260,1231,-0.0147,-0.0253,-0.013,4141
1/31/2020,Handley,TX,Dallas-Fort Worth-Arlington,Tarrant County,Fort Worth,1261,1387,0.0069,0.0078,0.0513,3861
